state,confirmed_cases,deaths,date
World,80132,2698,2020-02-25
World,80995,2762,2020-02-26
World,82101,2800,2020-02-27
World,83365,2857,2020-02-28
World,85203,2921,2020-02-29
World,87024,2979,2020-03-01
World,89068,3046,2020-03-02
World,90663,3118,2020-03-03
World,93076,3202,2020-03-04
World,95315,3282,2020-03-05
World,98171,3385,2020-03-06
World,102132,3488,2020-03-07
World,105823,3585,2020-03-08
World,109694,3814,2020-03-09
World,114231,4023,2020-03-10
World,118609,4292,2020-03-11
World,125496,4618,2020-03-12
World,133848,4969,2020-03-13
World,143223,5407,2020-03-14
World,151363,5761,2020-03-15
World,167414,6507,2020-03-16
World,180159,7103,2020-03-17
World,194909,7873,2020-03-18
World,213254,8843,2020-03-19
World,242473,9885,2020-03-20
World,271228,11252,2020-03-21
World,305275,12942,2020-03-22
Zambia,2,0,2020-03-19
Zambia,2,0,2020-03-20
Zambia,2,0,2020-03-21
Zambia,2,0,2020-03-22
Zimbabwe,1,0,2020-03-21
Zimbabwe,2,0,2020-03-22
